,content,label,avg_length
420,"THIẾU TƯỚNG NGUYỄN KHOA NAM: ANH HÙNG TỬ, KHÍ HÙNG BẤT TỬ

“Thành mất, tướng tuẫn tiết theo thành”

Ngày 30 tháng 4 năm 1975, sau khi biết tin của Tổng thống Dương Văn Minh ra lệnh cho toàn thể Quân đội Sài Gòn buông vũ khí để bàn giao cho Việt Cộng, Tướng Nguyễn Khoa Nam trấn an quân nhân các cấp trong Bộ tư lệnh và khuyên họ hãy rời nhiệm sở để trở về với gia đình.

Sáng ngày 1 tháng 5, ông vận bộ quân phục Đại lễ của Quân đội, vào khoảng 6 giờ 30 sáng ông dùng súng Browning bắn vào màng tang tự sát tại chiếc ghế làm việc của mình trong tư dinh Tư lệnh ở trại Lê Lợi trên đường Hòa Bình, tỉnh Phong Dinh, nêu cao tinh thần ""thành mất tướng tuẫn tiết theo thành"", hưởng dương 48 tuổi,

Thi thể…",1,701
421,"TRUNG QUỐC ĐÃ PHẢI “CHỚP MẮT” KHI HẢI QUÂN HOA KỲ, PHI LUẬT TÂN THÁCH THỨC ÂM MƯU CHIẾM BÃI ĐÁ BA ĐẦU

- David Axe -

Chúng xuất hiện lần đầu tiên xung quanh rạn san hô Đá Ba Đầu thuộc quần đảo Trường Sa vào tháng 12. Một hạm đội tàu Trung Quốc kéo đến ngày càng đông, neo đậu san sát nhau trong vùng nước nông xung quanh rạn san hô ở Biển Đông nằm cách Phi Luật Tân 200 dặm về phía tây.

Đến tháng 3, có khoảng 220 tàu Trung Quốc gần bãi đá ngầm. Các quan chức ở Manila và Hoa Thịnh Đốn cho rằng Bắc Kinh sắp thực hiện một cuộc chiếm đất khác, có khả năng dẫn đến việc thiết lập một tiền đồn quân sự khác của Trung Quốc ở vùng biển tranh chấp.

Vào giữa tháng 4, các tàu của Trung Quốc bắt đầu phân tán.…",1,705
422,"BÌNH MỚI, RƯỢU CŨ!

Tân Thủ tướng Phạm Minh Chính vẫn tiếp tục “xào” lại bản cũ ‘mị dân’ hôm 15/4/2021: “Chính phủ phải lắng nghe ý kiến phản biện”

Nhiều người nói rằng, những kịch bản “mị dân” được các diễn viên ‘lãnh đạo’ diễn đi, diễn lại thấy phát chán, không có gì mới mẻ. Có nghĩa là những ""phản biện"" phải đúng theo ý của lãnh đạo, của đảng thì mới được chấp nhận. Còn những ý kiến ""phản biện"" nào đi ngược lại ý lãnh đạo, ý đảng thì sẽ bị vào tù.

Cựu Thủ tướng Nguyễn Xuân Phúc cũng đã từng phát biểu là muốn nghe ý kiến phản biện giúp Đảng và Chính quyền.

Nếu muốn dân tin vào lời phát biểu của lãnh đạo thì hãy trả tự do cho các Tù Nhân Lương Tâm, Tù Nhân Chính Trị bất đồng chính kiến còn đang bị giam giữ trong lao tù thì mới mong nhận được sự tín nhiệm và đồng thuận của người dân.

Lê Ánh",1,805
423,"“TIỀN” KHÔNG ĐỒNG NGHĨA VỚI ĐẠO ĐỨC NGHỀ NGHIỆP

PGS Ngô Minh Xuân, Chủ tịch Hội đồng trường ĐH Y khoa Phạm Ngọc Thạch, TP.HCM cho rằng:
“Học phí thấp không thể đòi chất lượng giáo dục cao” (Zing - 14/4/2021)

Cũng câu nói này, trước kia ông Bộ trưởng Bộ Giáo dục Phùng Xuân Nhạ từng phát biểu: : “Học phí thấp, khó đòi hỏi chất lượng giáo dục cao” (Lao Động – 6/6/2018)

Các bạn có ý kiến gì về phát biểu của ông PGS Ngô Minh Xuân, Chủ tịch Hội đồng trường ĐH Y khoa Phạm Ngọc Thạch, TP HCM và ông Bộ trưởng Bộ Giáo dục Phùng Xuân Nhạ?",1,536
426,"Bài viết nhân tháng 4 về, có góc nhìn rất độc đáo của nhà thơ Trần Tiến Dũng từ Sài Gòn. Từng ý niệm mở ra cho chúng ta thấy một xã hội khác trong Việt Nam: có nhiều lớp người đã chọn sống và đi qua năm tháng, với quan điểm bất tuân dân sự, mà tác giả gọi tên gần gũi hơn là ""chọn xa lạ"" với đời sống của chế độ mới, từ sau 1975.
Nhà báo chọn từ chối hợp tác chỉ đạo tuyên truyền; Nhà văn, nhà thơ chọn viết và in tự do, bất chấp quyền lực kiểm duyệt, một kiểu samizdat của thời cộng sản Đông Âu, nhưng tại Việt Nam. Nghệ sĩ từ chối tham gia các gánh hát và trò vui của hệ thống giải trí quốc doanh. Thầy tu, linh mục chọn ngồi dưới tán cây hơn là địa vị được nhà nước ban phát... Tất cả chỉ vì lòng… More",1,705
428,"THÁNG TƯ ĐEN, TƯỞNG NHỚ ĐẠI TÁ HỒ NGỌC CẨN - ANH HÙNG TỬ KHÍ HÙNG BẤT TỬ

Đại tá Hồ Ngọc Cẩn, vị đại tá Việt Nam Cộng Hoà đã anh dũng chiến đấu đến hơi thở cuối cùng.

Đại tá Hồ Ngọc Cẩn sinh ngày 24/3/1938 tại xã Vĩnh Thạnh Vân, Rạch Giá. Tại thời điểm Việt cộng cướp miền Nam, ông đang giữ chức tỉnh trưởng tỉnh Chương Thiện.

Khoảng hơn 9 giờ tối ngày 30/4/1975, gần nửa ngày sau khi nhận được lệnh buông súng đầu hàng, đại tá Hồ Ngọc Cẩn vẫn quyết không buông súng, chiến đấu đến cùng, ông cùng các sĩ quan trong Ban Chỉ Huy Tiểu Khu và các chiến sĩ Tiểu Khu Chương Thiện đã đánh một trận tuyệt vọng nhưng lừng lẫy nhất trong chiến sử Quân Lực Việt Nam Cộng Hòa. Đánh tới viên đạn và giọt máu cuối…",1,702
429,"PHÁP SẮP THÔNG QUA LUẬT TRỪNG PHẠT NẶNG TỘI HỦY DIỆT MÔI TRƯỜNG

Bất cứ ai cố tình gây ra thiệt hại nghiêm trọng về môi trường sẽ bị phạt tù tới mười năm: Quốc hội Pháp đã bỏ phiếu ủng hộ việc coi ""ecocide"" là một tội hình sự trong gói lập pháp mới. Theo Quốc hội Pháp đây là một trong nhiều biện pháp chống lại ô nhiễm môi trường và biến đổi khí hậu nên đã khởi xướng, đưa việc ""hủy diệt sinh thái (ecocide)"" vào danh sách phạm tội. Bộ trưởng Môi trường Barbara Pompili cho biết, biện pháp này nên được áp dụng cho ""các trường hợp hủy hoại môi trường nghiêm trọng nhất có tầm quan trọng quốc gia"". Nếu vi phạm có thể bị phạt tù tới 10 năm và phạt tiền lên đến 4,5 triệu Euro.

Quốc hội đã chấp nhận đề…",1,703
433,"Ở Việt Nam có luật cấm để tro cốt ở chùa khi chùa đã bằng lòng cho quàn hài cốt trong chùa? Hay chỉ là lệnh miệng tùy tiện vì muốn trả thù người chết gần nửa thế kỷ?
Có cần ti tiện đến thế không? Tại sao phải trả thù hũ tro cốt? Thật bất nhân!
Tướng nhà Nguyên Mông giết Trần Bình Trọng vì ông không đầu hàng, xong ra lệnh cho chôn cất tử tế vị anh hùng nhà Trần kia mà!
~~~~~~~~~~~~~~
CÔNG AN CẤM CÁC CHÙA Ở SÀI GÒN LƯU GIỮ DI CỐT CỦA CHÚNG SINH

Tin từ DLB cho biết, ngay sau lễ tưởng niệm tướng Nguyễn Khoa Nam tại chùa Quảng Hương Già Lam của gia đình và đồng đội với đầy đủ nghi lễ, công an đã đến chùa cũng như thân nhân của tướng Nguyễn Khoa Nam, yêu cầu phải dời di cốt đi chỗ khác, không…",1,698
434,"Trung quốc giở trò ""ma bùn"" đăng ký thương hiệu các biển đảo chiếm
đóng bất hợp pháp nhằm kiểm soát các công ty nội địa và nước ngoài trong việc sử dụng thương hiệu Biển Đông.

=======================

TRUNG QUỐC ĐĂNG KÝ THƯƠNG HIỆU CÁC THỰC THỂ Ở BIỂN ĐÔNG

Zachary Haver/ BernaNews

Không hài lòng với việc đòi chủ quyền với gần như toàn bộ các đá và bãi ở Biển Đông, Trung Quốc còn thực hiện một bước đi bất thường là đăng ký thương hiệu cho hàng trăm các thực thể nằm rải rác ở Biển Đông. Một điều tra của BenarNews cho biết như vậy.

Hành động này của Trung Quốc đã vấp phải những phản đối từ các quốc gia đòi chủ quyền khác ở Biển Đông. Đài Loan và Việt Nam đã bác bỏ tính chính danh của các…",1,698
435,"BÀN VỀ VỤ TẤT THÀNH CANG BỊ KHAI TRỪ KHỎI ĐẢNG

Phạm Nhật Bình
17/04/2021

Không ai ngạc nhiên khi báo chí lề đảng loan tin Tất Thành Cang bị khai trừ; nhưng có lẽ ai cũng đặt dấu hỏi “sao lại là lúc này mà không sớm hơn?”

Là một trong số các nhân vật chóp bu dưới trào Lê Thanh Hải nắm bí thư thành Hồ, Cang đã gây nhiều sóng gió trong vụ án cướp đất Khu đô thị mới Thủ Thiêm. Nhưng câu chuyện của Cang trở thành củi của ông Trọng và bị đưa vào lò tưởng trở thành chuyện quá khứ và người ta tưởng đâu nó đã cuốn theo cơn đại dịch Covid-19. Nhưng không… Mới đây, Cang được nhắc đến qua chuyện bị ban bí thư của ông Trọng quyết định “khai trừ ra khỏi đảng,” một hình thức kỷ luật nặng nhất về mặt đảng.

",1,704
436,"BÁO CÁO LÁO: SUỐT 11 NĂM TẠI HÀ NỘI CHƯA PHÁT HIỆN THAM NHŨNG

Hôm 16 Tháng Tư, 2021, Tp Hà Nội cho biết, theo báo cáo của các đơn vị tại Hà Nội, từ năm 2009 đến tháng 6/2020, công tác tự kiểm tra nội bộ chưa phát hiện và xử lý trường hợp nào tham nhũng.

Các bạn có tin, trong suốt 11 năm, Hà Nội không có một vụ tham nhũng nào?

Các ông lãnh đạo Hà Nội giải thích thế nào về vụ án của ông Cựu Chủ tịch Thành phô Hà Nội Nguyễn Đức Chung đang ngồi tù?

Dưới đây là báo cáo liên quan đến vấn đề tham nhũng tại Hà Nội được truyền thông trong nước công bố.

Giai đoạn 2013 - 2020, công tác kiểm tra, giám sát của cấp ủy, tổ chức Đảng các cấp trên địa bàn TP. Hà Nội được tăng cường; công tác thanh tra, giải…",1,705
437,"VAI TRÒ “TRUNG TÂM” CỦA NHẬT BẢN TRONG CHIẾN LƯỢC ẤN ĐỘ – THÁI BÌNH DƯƠNG

Lý Thái Hùng

Sự kiện Thủ Tướng Yoshihide Suga là người đầu tiên được Tổng Thống Joe Biden đón tiếp tại Tòa Bạch Ốc vào ngày 16 tháng Tư, 2021, đã làm nảy sinh hai cảm xúc: vui và lo trong dư luận Nhật Bản hiện nay.

Khi đến Bộ Ngoại Giao nói chuyện vào tháng Hai, 2021, Tổng Thống Biden đã nói rằng sự trỗi dậy của Trung Quốc không chỉ là sự cạnh tranh mang tính địa chính trị, mà quan trọng hơn là cuộc chiến, giữa dân chủ và độc tài.

Nhật Bản không còn núp sau những “tế nhị” thương mại và an ninh khu vực nữa, mà đã có quyết tâm thay đổi chiến lược để cùng với Hoa Kỳ xây dựng một chiến lược mới nhằm, không chỉ ngăn chặn sự trỗi dậy của Trung Quốc, mà còn thay đổi cục diện tại Á Châu, trong cuộc chiến giữa dân chủ và độc tài chuyên chính.

#ViệtTân #bộtứ #ấnđộtháibìnhdương

YOUTUBE.COM
VAI TRÒ “TRUNG TÂM” CỦA NHẬT BẢN TRONG CHIẾN LƯỢC ẤN ĐỘ – THÁI BÌNH DƯƠNG",1,987
438,"Tổng Trọng đưa Nguyễn Hồng Diên vào Bộ Công Thương để ""hoàn thành mục tiêu chính trị""

TUYÊN GIÁO LÀM CÔNG THƯƠNG
Nguyễn Thị Sen

Việc bổ nhiệm các quan chức mới của chính phủ Việt Nam năm nay có nhiều điều kỳ lạ. Nhưng có lẽ người gây ra nhiều ồn ào trên các diễn đàn mạng xã hội nhất là ông Nguyễn Hồng Diên người được trao chiếc ghế Bộ trưởng Bộ Công thương. Việc bổ nhiệm một người với khả năng chuyên môn như ông Diên khiến người ta liên tưởng đến thời kỳ “nhà thơ làm kinh tế, thống chế đặt vòng” ở cuối thế kỷ trước.

#ViệtTân #NguyễnHồngDiên #bộcôngthương

YOUTUBE.COM
Tổng Trọng đưa Nguyễn Hồng Diên vào Bộ Công Thương để ""hoàn thành mục tiêu chính trị""",1,706
440,"VIỆT NAM CẦN LÀM GÌ TRƯỚC TỐC ĐỘ LÃO HÓA DÂN SỐ TĂNG NHANH

Theo báo cáo quốc gia “Việt Nam một xã hội đang già hóa” được công bố hôm 15 tháng Tư, 2021 thì Việt Nam là quốc gia có tốc độ già hóa dân số nhanh nhất thế giới. Khoảng thời gian mà tỷ trọng người già tăng từ 7% lên 14%, được dự báo kéo dài trong hai thập niên từ năm 2015 đến năm 2035.

Theo Bộ Y tế Việt Nam, nếu như các quốc gia phát triển mất một thế kỷ hoặc hàng thập niên để chuyển từ giai đoạn dân số già 7% sang dân số già 14% như Pháp 115 năm, Thụy Điển 85 năm, Australia 73 năm, Mỹ 69 năm… thì Việt Nam chỉ có 20 năm.

Với tốc độc già hóa dân số tăng nhanh như vậy, các chuyên gia cho rằng Việt Nam cần phát triển dịch vụ chăm sóc…",1,702
442,"MỸ CHẤM DỨT CUỘC CHIẾN 20 NĂM TẠI AFGHANISTAN
- JN -

Nhà Trắng thông báo về quyết định của Tổng thống sẽ rút hoàn toàn lực lượng quân sự Mỹ khỏi Afghanistan trong tháng này.

Một quan chức cấp cao của chính quyền Mỹ cho biết, Mỹ sẽ rút hết lực lượng quân sự và đưa quân đội về nước trước ngày 1/5 này, chấm dứt chiến tranh 20 năm giữa Mỹ và Afghanistan kể từ năm 2001.

Sau hàng loạt các vụ tấn công của nhóm khủng bố Hồi giáo Al Qaeda vào Hoa kỳ năm 2001, khiến cho 2.996 chết, 6.000 bị thương, và gây ra thiệt hại hơn 3.000 tỷ USD. Sau đó Mỹ đã phát động chiến tranh chống khủng bố và đưa quân đội vào Afghanistan để lật đổ lực lượng Taliban, vì đã che giấu cho nhóm Al- Qaeda, cuộc chiến kéo hơn 20…",1,703
443,"HƠN 300 XE CỨU THƯƠNG MIỄN PHÍ CỦA GIÁO HỘI PHẬT GIÁO HÒA HẢO Ở VÙNG NÔNG THÔN ĐÔNG VÀ TÂY NAM BỘ

Dân cả nước đã biết đến tên tuổi của ông Đoàn Ngọc Hải, cựu quan chức thành Hồ, nay rũ áo từ quan về làm từ thiện giúp dân nghèo. Ông Hải có sắm một chiếc xe cứu thương để chở dân nghèo miễn phí và ông đã được nhiều người ngưỡng mộ qua việc làm từ thiện này. Dĩ nhiên là ông xứng đáng được người dân mến.

Một chuyện từ thiện khá tương tự có tầm vóc lớn hơn việc làm của ông Hải nước nhưng ít người biết đến. Theo nhà báo Võ Đắc Danh, „Giáo hội Phật Giáo Hòa Hảo có hơn 300 chiếc xe cấp cứu phục vụ miễn phí cho bệnh nhân ở các vùng nông thôn miền tây và miền đông nam bộ. Những chiếc xe ấy do cá nhân hoặc tập thể tín đồ ở các Giáo hội địa phương đóng góp“.

Dĩ nhiên sự đóng góp của Giáo Hội Phật Giáo Hòa Hảo rất đáng trân trọng và nhắc tới trên các phương tiện truyền thông để mọi người dân biết đến.

Hình: FB Võ Đắc Danh",1,925
444,"HÀN QUỐC MUỐN KIỆN NHẬT BẢN RA TOÀ ÁN QUỐC TẾ
- JN -

Hàn Quốc đang xem xét các chỉ thị kiện Nhật Bản ra toà án Quốc tế về luật biển vì vấn đề xả nước thải nhà máy hạt nhân ra biển.

Chính Phủ Hàn Quốc cho biết, hiện đang trong quá trình bàn luận và xem xét các biện pháp để đưa Nhật Bản ra toà án Quốc tế vì vi phạm luật biển (ITLOS), về quyết định xả nước thải nhà máy hạt nhân Fukushima ra biển.

Ngày 13/4/2021, Nhật Bản thông báo về quyết định xả 1,25 triệu tấn nước thải từ nhà máy điện hạt nhân ra đại dương, quyết định này ngay lập tức nhận sự phản đối kịch liệt từ Hàn Quốc, một quốc gia gần và có cùng vùng biển chung với Nhật Bản.

Cuộc biểu tình của ngư dân, quan chức địa phương cùng với…",1,701
445,"TẠI SAO ĐẢNG CSVN SỢ DÂN PHÊ BÌNH?
Rangdong Soc

Hôm nay, 15/04/2021 phiên sơ thẩm xử bà Lê Thị Bình (Ngọc Lan CT) bị hoãn lại nhưng một phiên xử khác tại quận Tân Phú (TP.HCM) lại diễn ra. Ông Quách Duy, sinh năm 1982, ngụ TP.HCM, làm việc tại Trung tâm tin học thuộc Văn phòng UBND Tp.HCM bị tòa xử phạt 4 năm 6 tháng tù về tội lợi dụng các quyền tự do dân chủ xâm phạm lợi ích của Nhà nước.

Ông Quách Duy lợi dụng quyền tự do của ông để xâm hại đến lợi ích nhà nước như thế nào? Chúng ta thử điểm lại những gì ông Quách Duy đã viết đã loan tải trên cộng đồng mạng để xem bản chất của sự việc là gì.

- Những nội dung ông Duy đăng tải trên FB bị chế độ cho là vi phạm Luật An ninh mạng ở điểm a,…",1,699
446,"THÀNH LẬP CHÍNH PHỦ THỐNG NHẤT QUỐC GIA MIẾN ĐIỆN

Myanmar: Những người chống đối quân đội đã tuyên bố thành lập chính phủ mới. Chính phủ bao gồm các nghị sĩ bị phế truất, các nhà lãnh đạo của các cuộc biểu tình gần đây và đại diện của các dân tộc thiểu số. một tuyên bố cho biết, Min Ko Naing, một nhà lãnh đạo trong phong trào dân chủ, kêu gọi ""Chào mừng chính quyền dân tộc"". Trong thông điệp video dài 10 phút của mình, ông Naing hướng về quân đội đang cầm quyền: ""Chúng tôi muốn giải quyết tận gốc vấn đề này nên chúng tôi sẽ phải chấp nhận hy sinh nhiều"". Quân đội vẫn chưa có phản ứng gì.

Thủ tướng đại diện thiểu số Karen

Ông Mahn Win Khaing Than (hình 1), đại diện của người dân tộc thiểu số…",1,703
447,"XÃ HỘI VIỆT NAM CỘNG SẢN ĐIỀU BÌNH THƯỜNG TRỞ THÀNH ”BẤT THƯỜNG”

Nếu ở Nhật, Hàn hoặc bất cứ những quốc gia nào nền giáo dục được chú trọng, đạo đức con người được quan tâm, lòng tin của người dân dành cho chính quyền đủ nhiều thì những hành động “cúi chào” như cậu bé này là điều “hết sức bình thường”.

Nhưng ở VN nó lại thành “bất thường” khi một hành động rất “bình thường” nó lại được thổi phồng, đánh bóng, ngợi ca như một chuyện cứu được cả nền “đạo đức” đang dần tuyệt chủng ở VN. Câu hỏi của tôi cho hành động này là:
1. Phải chăng xã hội VN, về mặt đạo đức con người đã xuống cấp trầm trọng?.
2. Những hành động “bình thường” nhưng nó lại được ca ngợi và “tặng bằng khen”?
3. Làm sao để…",1,698
450,"VAI TRÒ “TRUNG TÂM” CỦA NHẬT BẢN TRONG CHIẾN LƯỢC ẤN ĐỘ – THÁI BÌNH DƯƠNG
- Lý Thái Hùng –

Sự kiện Thủ Tướng Yoshihide Suga bay sang Hoa Thịnh Đốn và là người đầu tiên được Tổng Thống Joe Biden đón tiếp tại Tòa Bạch Ốc vào ngày 16 tháng Tư, 2021 đã làm nảy sinh hai cảm xúc: vui và lo trong dư luận Nhật Bản hiện nay.

Vui là thấy vai trò của Nhật Bản đã trở thành “trung tâm” trong chính sách đối ngoại của Tổng thống Joe Biden đối với khu vực Ấn Độ – Thái Bình Dương. Đối với cựu Thủ tướng Abe, người tiền nhiệm của Thủ tướng Suga, và đảng Dân Chủ Tự Do Nhật Bản thì đây là một điều đáng “hãnh diện” vì ý tưởng nối kết và xây dựng Ấn Độ và Thái Bình Dương thành khu vực chiến lược của thế kỷ 21 là…",1,701
451,"CÔNG BỐ GIÁM ĐỊNH THƯƠNG TÍCH 2 THIẾU NIÊN BỊ BẢO VỆ DÂN PHỐ ĐÁNH: 0%

Gia đình của 2 thiếu niên bị bảo vệ dân phố đánh trong Trường THCS Nguyễn Văn Tố (P.14, Q.10, TP.HCM) cho biết hôm 16 tháng Tư, Cơ quan CSĐT Công an quận 10, TP.HCM đã thông báo kết luận giám định thương tích với kết quả là 0%.

Theo gia đình, nội dung thông báo kết luận giám định của Trung tâm Pháp y Sở Y tế TP.HCM ghi rằng vào thời điểm giám định, khám lâm sàng và các xét nghiệm cận lâm sàng “không ghi nhận dấu vết thương tích, tình trạng ổn định” cho cả hai thiếu niên.

“Tỉ lệ tổn thương cơ thể do thương tích gây nên là 0%. Không đủ cơ sở xác định có chấn thương đầu hay không.”

Thông tin này làm nhiều người bất ngờ và bất…",1,705
452,"HƠN 2/3 SỐ NGƯỜI GIÀ Ở VIỆT NAM KHÔNG CÓ LƯƠNG HƯU VÀ TRỢ CẤP THẤT NGHIỆP

Trong số 13.4 triệu người già thì có khoảng 64.4% không có lương hưu và trợ cấp, phải sống dựa vào người thân hoặc tiếp tục tìm cách mưu sinh khi tuổi đã cao, mang trong mình nhiều bệnh tật.

Ngày 15 tháng Tư, Trường Đại Học Khoa Học Xã Hội và Nhân Văn Hà Nội phối hợp với Trường Đại Học Justus Liebig Giessen (Đức) công bố phúc trình quốc gia “Việt Nam -một xã hội đang già hóa.”

Theo Phó Giáo Sư Nguyễn Tuấn Anh, phó Khoa Xã Hội Học, Trường Đại Học Khoa Học Xã Hội và Nhân Văn Hà Nội, vấn đề đáng lo ngại nhất với tình trạng lão hóa dân số ở Việt Nam là hiện phần lớn người cao tuổi vẫn đang phải làm việc để tự kiếm sống.

",1,702
453,"HÀNG NGÀN GIA ĐÌNH Ở SÀI GÒN SUỐT 19 NĂM SỐNG ‘TREO’ BÊN CON RẠCH HÔI THỐI

Suốt 19 năm mòn mỏi chờ đợi, dự án đội vốn hơn 75 lần vẫn chưa rõ ngày khởi công, hơn 2,000 gia đình ven rạch Xuyên Tâm không còn mặn mà với “chiếc bánh vẽ” gần hai thập niên.

Năm 1998, cố Thủ Tướng Phan Văn Khải phê duyệt đồ án “Quy hoạch chung Sài Gòn đến 2020”, trong đó, di chuyển nhà ở ven kênh rạch là một mục tiêu được chính phủ CSVN đặt ra nhằm “chỉnh trang kiến trúc và cảnh quan đô thị thành phố”.

Đến năm 2002, Ủy Ban Nhân Dân ở Sài Gòn phê duyệt dự án “Nạo vét, xây dựng hạ tầng và khai thác quỹ đất ven rạch Xuyên Tâm” có chiều dài 6.2 cây số và ba tuyến nhánh gồm nhánh Cầu Sơn, Bình Triệu, Bình Lợi, dài 1.94…",1,702
456,"VỞ KỊCH ĐẠI HỘI XIII NHIỀU TẬP ĐÃ KẾT THÚC

Phạm Nhật Bình
16/04/2021

Tính đến nay, vở kịch sắp xếp nhân sự cho 5 năm tới (2021-2026) của đảng CSVN chính thức chấm dứt vào đầu tháng Tư, 2021. Đây có thể coi như một vở kịch nhiều tập mà từ tập đầu đến tập cuối đều nằm dưới bàn tay phù thủy: Tổng Bí Thư kiêm Chủ Tịch Nước Nguyễn Phú Trọng.

Vở kịch này được lên khung, dựng tuồng từ tháng Mười, 2018 qua Hội Nghị Trung Ương 8 khai mạc vào ngày 2 tháng Mười, với sự ra đời một số tiểu ban chuẩn bị, trong đó ông Nguyễn Phú Trọng nắm hai tiểu ban nhân sự và văn kiện. Dù chia ra ban này ban nọ nhưng nội dung chính yếu của vở tuồng này là ông Trọng chọn ai ngồi vào ghế tứ trụ (Tổng Bí Thư, Chủ Tịch…",1,699
457,"NGUYỄN THÚY HẠNH

Một tuần chị Nguyễn Thúy Hạnh bị bắt đã có một vài người lấy hình ảnh chị cầm cờ đỏ sao vàng đi biểu tình chống Trung Quốc để viết bài hoặc comment nhằm quy kết chị là cộng sản nằm vùng hoặc tìm một vé đi Mỹ…

Đã có nhiều bài viết đả phá luận điệu sặc mùi Dư luận viên này, trong đó có bài rất giá trị của cựu TNLT Phạm Thanh Nghiên. Ở đây tôi chỉ nói về “ Một vé đi Mỹ” vì thấy chưa ai nói đến.

Ta phải biết rằng Nguyễn Thúy Hạnh có hai con trai, một du học Châu Âu, một du học Mỹ và đều thành đạt. Cả hai cùng tốt nghiệp đại học, một người có bằng Master. Cả hai đã định cư tại Châu Âu và Mỹ. Trước khi bước vào con đường đấu tranh đầy chông gai, Nguyễn Thúy Hạnh đã xác định sẽ “…",1,702
460,"ĐCSVN ĐÃ CHO PHÉP DÂN PHẢN BIỆN - TIN VỊT HAY TIN GIẢ?

Hôm 15 Tháng Tư, 2021 dân cư mạng khá xôn xao với lời kêu gọi mới mà rất cũ của ông Phạm Minh Chính: ""Chính phủ phải lắng nghe ý kiến phản biện"".

Trước ông, nhiều lãnh đạo ĐCSVN đã lên tiếng yêu cầu tương tự. Đồng thời công an bắt hàng loạt những người dân lên tiếng về những vấn đề xã hội nhưng không thuận theo ý đảng. Mới nhất là trường hợp nhà thơ người Chàm Chuông Đồng Tử và Nguyễn Văn Sơn Trung. Anh Trung kể là bị công an bắt cóc (vì không có trát tòa án theo luật pháp hiện hành) về đồn, đánh đập và bức cung vì tội dám nói lên ý kiến riêng trên mạng.

",1,619
461,"LỊCH SỬ TRUNG QUỐC CHO BIẾT NHỮNG TẤM BẢN ĐỒ CỔ NÀY KHÔNG CÓ HOÀNG SA VÀ TRƯỜNG SA!

Điều này chứng minh cho thấy Trung Quốc cướp biển đảo của Việt Nam.

Là người Việt Nam, hãy thể hiện lòng yêu nước bằng việc chia sẻ thông tin.

Bản đồ 1. Bản đồ tỉnh Quảng Đông với cực nam của nó là tỉnh Hải Nam (năm 1850)- trích trong sách ""1850 thanh nhị kinh thập bát tỉnh dư địa đồ"".

Bản đồ 2. Bản đồ tỉnh Quảng Đông năm 1935 bao gồm đảo Hải Nam. Không hề có thứ gọi là Nam Sa, Tây Sa.

Bản đồ 3. Trung Hoa dân quốc bản đồ (vẽ trong khoảng 1911-1949) ...

Bản đồ 4. Bản đồ ""Thanh quốc đại địa đồ cách mạng (1911 - Tân Hợi) động loạn địa điểm chú"" do Nhật vẽ rất chi tiết, hình ảnh sắc nét.

Nguồn: NANG GOES",1,698
462,"MỘT BI KỊCH CỦA NGÀNH ĐƯỜNG SẮT.

Báo chí mấy hôm nay đưa tin ngành đường sắt Việt Nam bị đẩy vào đường cùng, nợ lương công nhân và đứng trước bờ vực phá sản. Không biết nếu giao cho tư nhân kinh doanh ngành đường sắt thì thảm cảnh này có xảy ra không.
Nhân câu chuyện này, xin nhắc lại bi kịch của một tuyến đường sắt độc đáo, nạn nhân của sự phá hoại vô minh.
Trước năm 1975, ở Việt Nam có một tuyến đường sắt răng cưa Đà Lạt – Tháp Chàm huyền thoại do người Pháp xây dựng từ thời Pháp thuộc, là một trong hai tuyến đường sắt răng cưa leo núi của thế giới: Một của Việt Nam và một của Thụy Sĩ.
Sau năm 1975, ngành đường sắt đã cho tháo dỡ các thanh ray và tà vẹt của tuyến đường sắt răng cưa độc… More",1,703
463,"VTV “CHÉM GIÓ”: 99,9% NGƯỜI DÂN VIỆT NAM TIN RẰNG BẦU CỬ NHƯ HIỆN NAY LÀ PHÙ HỢP!

Làn sóng công luận chỉ trích bản chất phản dân chủ, chưa bầu đã biết kết quả, của các cuộc bầu chọn lãnh đạo vừa qua đã khiến nhà cầm quyền CSVN lo lắng và không ngừng tìm cách dập tắt tiếng nói của người dân.

Ngoài việc bắt giam truy tố với tội danh “tuyên truyền chống nhà nước…”, xử phạt hành chánh những người chỉ ra cái mà đảng và nhà nước gọi là “bầu cử, bỏ phiếu tính nhiệm” thực chất chỉ là những cuộc chia quyền sắp ghế giữa các phe nhóm trong nội bộ đảng CSVN, thì Ban Tuyên Giáo Trung Ương cũng đã ra lệnh cho bộ máy tuyên truyền ra sức “chém gió”.

Nào là “cần cho dân biết những điều ưu việt của luật bầu…",1,702
