,content,label,avg_length
507,"Giới quan sát cho rằng những hoài nghi và bức xúc của người dân về việc bổ nhiệm ông Diên là điều dễ hiểu. Trao đổi với RFA, TS Hà Hoàng Hợp, một chuyên gia về Việt Nam thuộc Viện Nghiên Cứu Đông Nam Á (ISEAS)… More cho rằng hầu hết những lo lắng, bức xúc của người dân Việt Nam là đúng vì thương mại và công nghiệp là hai ngành kinh tế trọng yếu, gắn với cuộc sống của tất cả mọi người. Người dân vốn đã không những không được tham gia vào quá trình lựa chọn nhân sự Chính phủ lại phải đón nhận một vị bộ trưởng lạ lẫm, hiếm khi xuất hiện ở diễn đàn Quốc hội hay trước báo giới và cũng không được biết đến với thành tích nổi trội gì.
“Phải đến 90% những lời họ [dư luận] bàn rất là đúng. Thành tích của ông Diên khi làm bí thư Thái Bình không rõ ràng lắm. Người ta lo là phải” – ông Hợp nói và cho biết trong thời gian ông Diên làm Bí thư Tỉnh ủy, Thái Bình tuy có phát triển nhưng không nhiều, thành công lớn nhất của tỉnh khi đó là việc xây dựng đường cao tốc nối với Hải Phòng, Nam Định và Quảng Ninh nhưng tiếc rằng“đó lại không phải là công chủ yếu của ông Bí thư Nguyễn Hồng Diên”.

Giới quan sát cho rằng những hoài nghi và bức xúc của người dân về việc bổ nhiệm ông Diên là điều dễ hiểu. Trao đổi với RFA, TS Hà Hoàng Hợp, một chuyên gia về Việt Nam thuộc Viện Nghiên Cứu Đông Nam Á (ISEAS) cho rằng hầu hết những lo lắng, bức xúc của người dân Việt Nam là đúng vì thương mại và công nghiệp là hai ngành kinh tế trọng yếu, gắn với cuộc sống của tất cả mọi người. Người dân vốn đã không những không được tham gia vào quá trình lựa chọn nhân sự Chính phủ lại phải đón nhận một vị bộ trưởng lạ lẫm, hiếm khi xuất hiện ở diễn đàn Quốc hội hay trước báo giới và cũng không được biết đến với thành tích nổi trội gì.

“Phải đến 90% những lời họ [dư luận] bàn rất là đúng. Thành tích của ông Diên khi làm bí thư Thái Bình không rõ ràng lắm. Người ta lo là phải” – ông Hợp nói và cho biết trong thời gian ông Diên làm Bí thư Tỉnh ủy, Thái Bình tuy có phát triển nhưng không nhiều, thành công lớn nhất của tỉnh khi đó là việc xây dựng đường cao tốc nối với Hải Phòng, Nam Định và Quảng Ninh nhưng tiếc rằng“đó lại không phải là công chủ yếu của ông Bí thư Nguyễn Hồng Diên”.

RFA.ORG
Chuyện chọn tân Bộ trưởng Công thương & công tác nhân sự của Đảng
Các diễn đàn mạng xã hội nóng bỏng trong suốt tuần qua khi ông Nguyễn Hồng Diên, nguyên Phó Trưởng ban Tuyên giáo Trung ương đồng thời là một cựu Bí thư Tỉnh ủy lâu năm của tỉnh Thái Bình, được trao chiếc ghế Bộ trưởng Bộ Công t...

RFA.ORG
Chuyện chọn tân Bộ trưởng Công thương & công tác nhân sự của Đảng",1,2555
508,"Đảng Cộng sản Việt Nam đã thông báo kết quả Đại hội 13 tới Đảng Cộng sản Trung Quốc sau khi hoàn tất bầu bán nhân sự. Thông tin này khiến nhiều người dân Việt Nam đặt câu hỏi ‘Vì sao Việt Nam phải làm điều đó?’.

Đảng Cộng sản Việt Nam đã thông báo kết quả Đại hội 13 tới Đảng Cộng sản Trung Quốc sau khi hoàn tất bầu bán nhân sự. Thông tin này khiến nhiều người dân Việt Nam đặt câu hỏi ‘Vì sao Việt Nam phải làm điều đó?’.

RFA.ORG
Vì sao Việt Nam phải thông báo kết quả Đại hội 13 cho Trung Quốc?
Đảng Cộng sản Việt Nam đã thông báo kết quả Đại hội 13 tới Đảng Cộng sản Trung Quốc sau khi hoàn tất bầu bán nhân sự. Thông tin này khiến nhiều người dân Việt Nam đặt câu hỏi ‘Vì sao Việt Nam phải làm điều đó?’.

RFA.ORG
Vì sao Việt Nam phải thông báo kết quả Đại hội 13 cho Trung Quốc?",1,786
510,"Philippines đưa thêm 4 tàu tuần tra đến khu vực tranh chấp đá Ba Đầu
Trung Quốc chuẩn bị phóng 4 vệ tinh để theo dõi tàu ở Biển Đông
Trịnh Xuân Thanh kháng cáo, Đinh La Thăng chấp nhận bản án trong vụ Ethanol… More Phú Thọ
Giám đốc Bệnh viện Cai Lậy bị bắt vì liên quan vụ giết người
Công an đề nghị truy tố hàng chục “giang hồ áo cam”
Đã có 3 doanh nghiệp thừa nhận xả thải ra sông Mã
Các công ty điện báo cáo thua lỗ
Chỉ số PAPI 2020: kiểm soát tham nhũng có cải thiện
Tiêu điểm nổi bật: 558 hộ dân sống cạnh bãi rác ký tên đòi “môi trường sạch”
Để xem phần tin tổng hợp tại Youtube, quý vị có thể click vào link sau đây: 
Philippines đưa thêm 4 tàu tuần tra đến khu vực tranh chấp đá Ba Đầu
Trung Quốc chuẩn bị phóng 4 vệ tinh để theo dõi tàu ở Biển Đông
Trịnh Xuân Thanh kháng cáo, Đinh La Thăng chấp nhận bản án trong vụ Ethanol Phú Thọ
Giám đốc Bệnh viện Cai Lậy bị bắt vì liên quan vụ giết người
Công an đề nghị truy tố hàng chục “giang hồ áo cam”
Đã có 3 doanh nghiệp thừa nhận xả thải ra sông Mã
Các công ty điện báo cáo thua lỗ
Chỉ số PAPI 2020: kiểm soát tham nhũng có cải thiện
Tiêu điểm nổi bật: 558 hộ dân sống cạnh bãi rác ký tên đòi “môi trường sạch”

Để xem phần tin tổng hợp tại Youtube, quý vị có thể click vào link sau đây: 
Thời sự trong ngày 14.04.2021

Thời sự trong ngày 14.04.2021",1,1363
511,"Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Nên hôm 13/4 đưa ra cam kết rằng thành phố sẽ dồn sức giải quyết những dự án lớn có vấn đề khiến dư luận bức xúc, trong đó có dự án khu đô thị mới Thủ Thiêm đang… More bị bỏ dở.
Tại hội nghị lần thứ năm Ban Chấp hành Đảng bộ TPHCM, Bí thư Nguyễn Văn Nên nói rằng Trung ương Đảng, Chính phủ, Thủ tướng Chính phủ đã rất quan tâm, chỉ đạo quyết liệt nhằm tháo gỡ khó khăn cho thành phố. Ông cho rằng đó là lối ra và cơ hội để thành phố trả nợ nhân dân trong việc xử lý các tồn đọng từ lâu.
Trao đổi với RFA tối cùng ngày, ông Cao Thăng Ca, một người dân sống tại Thủ Thiêm và là đại diện cho 71 hộ dân khiếu kiện tại đây nhận xét về phát biểu của tân Bí thư… More

Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Nên hôm 13/4 đưa ra cam kết rằng thành phố sẽ dồn sức giải quyết những dự án lớn có vấn đề khiến dư luận bức xúc, trong đó có dự án khu đô thị mới Thủ Thiêm đang bị bỏ dở.

Tại hội nghị lần thứ năm Ban Chấp hành Đảng bộ TPHCM, Bí thư Nguyễn Văn Nên nói rằng Trung ương Đảng, Chính phủ, Thủ tướng Chính phủ đã rất quan tâm, chỉ đạo quyết liệt nhằm tháo gỡ khó khăn cho thành phố. Ông cho rằng đó là lối ra và cơ hội để thành phố trả nợ nhân dân trong việc xử lý các tồn đọng từ lâu.

Trao đổi với RFA tối cùng ngày, ông Cao Thăng Ca, một người dân sống tại Thủ Thiêm và là đại diện cho 71 hộ dân khiếu kiện tại đây nhận xét về phát biểu của tân Bí thư…

RFA.ORG
Người khiếu kiện Thủ Thiêm không thể đồng thuận với sai trái!
Bí thư TP.HCM Nguyễn Văn Nên cho biết sẽ dồn sức giải quyết những vấn đề dư luận bức xúc như dự án Khu đô thị mới Thủ Thiêm. Người dân Thủ Thiêm có nhận xét thế nào về phát biểu này.

RFA.ORG
Người khiếu kiện Thủ Thiêm không thể đồng thuận với sai trái!",1,1736
512,"Một nhóm Dân biểu và Thượng Nghị Sĩ Hoa Kỳ gồm 31 người, do dân biểu Liên Bang Alan Lowenthal dẫn đầu, vào ngày 13 tháng tư gửi đến chính phủ của Tổng thống Joe Biden kêu gọi ngưng trục xuất người Việt tị nạn… More đến Mỹ trước năm 1995.
Thư gửi trực tiếp đến Bộ trưởng Nội An Alejandro Myorkas và Quyền Giám đốc Cơ quan Nhập cư & Hải quan Hoa Kỳ, Tae Johnson.
Nội dung thư yêu cầu Bộ trưởng Mayorkas xác nhận hoặc phủ nhận các tin đồn về một Bản Ghi Nhớ Hoa Kỳ- Việt Nam mới vừa được ký vào tháng hai năm nay. Nội dung Bản Ghi Nhớ liên quan việc trục xuất một số người Việt tỵ nạn đến Hoa Kỳ định cư trước thời điểm 1995.
Các vị Dân biểu và Thượng nghị sĩ ký tên vào thư cũng yêu cầu Bộ trưởng Nội An xác nhận hoặc phủ nhận tin về một chuyến bay đặc biệt của Omni Air chở 33 người Việt đưa về Hà Nội hôm 15 tháng ba vừa qua.

Một nhóm Dân biểu và Thượng Nghị Sĩ Hoa Kỳ gồm 31 người, do dân biểu Liên Bang Alan Lowenthal dẫn đầu, vào ngày 13 tháng tư gửi đến chính phủ của Tổng thống Joe Biden kêu gọi ngưng trục xuất người Việt tị nạn đến Mỹ trước năm 1995.

Thư gửi trực tiếp đến Bộ trưởng Nội An Alejandro Myorkas và Quyền Giám đốc Cơ quan Nhập cư & Hải quan Hoa Kỳ, Tae Johnson.

Nội dung thư yêu cầu Bộ trưởng Mayorkas xác nhận hoặc phủ nhận các tin đồn về một Bản Ghi Nhớ Hoa Kỳ- Việt Nam mới vừa được ký vào tháng hai năm nay. Nội dung Bản Ghi Nhớ liên quan việc trục xuất một số người Việt tỵ nạn đến Hoa Kỳ định cư trước thời điểm 1995.

Các vị Dân biểu và Thượng nghị sĩ ký tên vào thư cũng yêu cầu Bộ trưởng Nội An xác nhận hoặc phủ nhận tin về một chuyến bay đặc biệt của Omni Air chở 33 người Việt đưa về Hà Nội hôm 15 tháng ba vừa qua.

RFA.ORG
Ba mươi mốt Dân biểu và Thượng Nghị Sĩ Mỹ kêu gọi chính phủ Hoa Kỳ không trục xuất người Việt đến trước năm 1995
Nội dung thư yêu cầu Bộ trưởng Mayorkas xác nhận hoặc phủ nhận các tin đồn về một Bản Ghi Nhớ Hoa Kỳ- Việt Nam mới vừa được ký vào tháng hai năm nay. Nội dung Bản Ghi Nhớ liên quan việc trục xuất một số người Việt tỵ nạn đế...

RFA.ORG
Ba mươi mốt Dân biểu và Thượng Nghị Sĩ Mỹ kêu gọi chính phủ Hoa Kỳ không trục xuất người Việt đến trước năm 1995",1,2120
513,"Công an Bình Thuận thả ông Nguyễn Văn Sơn Trung sau 5 ngày tạm giữ
Cựu đại úy Công an bị bắt với cáo buộc ‘chống người thi hành công vụ’
31 Dân biểu và Thượng Nghị Sĩ Mỹ kêu gọi chính phủ Hoa Kỳ không trục xuất… More người Việt đến trước năm 1995
Để xem phần tin nóng tại Youtube, quý vị có thể click vào link sau đây: 
Công an Bình Thuận thả ông Nguyễn Văn Sơn Trung sau 5 ngày tạm giữ
Cựu đại úy Công an bị bắt với cáo buộc ‘chống người thi hành công vụ’
31 Dân biểu và Thượng Nghị Sĩ Mỹ kêu gọi chính phủ Hoa Kỳ không trục xuất người Việt đến trước năm 1995

Để xem phần tin nóng tại Youtube, quý vị có thể click vào link sau đây: 
Play Video",1,703
515,"Công an Bình Thuận thả ông Nguyễn Văn Sơn Trung sau 5 ngày tạm giữ
Cựu đại úy Công an bị bắt với cáo buộc ‘chống người thi hành công vụ’
31 Dân biểu và Thượng Nghị Sĩ Mỹ kêu gọi chính phủ Hoa Kỳ không trục xuất… More người Việt đến trước năm 1995
Để xem phần tin nóng tại Youtube, quý vị có thể click vào link sau đây: 
Công an Bình Thuận thả ông Nguyễn Văn Sơn Trung sau 5 ngày tạm giữ
Cựu đại úy Công an bị bắt với cáo buộc ‘chống người thi hành công vụ’
31 Dân biểu và Thượng Nghị Sĩ Mỹ kêu gọi chính phủ Hoa Kỳ không trục xuất người Việt đến trước năm 1995

Để xem phần tin nóng tại Youtube, quý vị có thể click vào link sau đây: 
Tin nóng RFA ngày 14.04.2021

Tin nóng RFA ngày 14.04.2021",1,751
516,"Ông Nguyễn Văn Sơn Trung, một Facebooker có nhiều bài viết bất đồng chính kiến với chính quyền vừa được cơ quan an ninh tỉnh Bình Thuận trả tự do vào chiều 13-4-2021 sau 5 ngày tạm giữ để thẩm vấn về các bài… More viết trên mạng xã hội về ""tự ứng cử Đại biểu Quốc hội"" của hai người bạn.
Ông Trung cho hay, mình bị bắt vào chiều ngày 9-4 y như một vụ bắt cóc, sau khi lên tiếng về việc nhà thơ Đồng Chuông Tử bị bắt. Không có lệnh bắt giữ nào được đọc và ông còn bị còng tay. Ông kể lại 5 ngày làm việc với cơ quan an ninh như sau:
""Trong 5 ngày làm việc, họ chỉ yêu cầu tôi ký xác nhận những cái bài viết mà tôi đã đăng tải trên trang Facebook cá nhân của tôi.
Rồi cái vấn đề trong group bạn bè liên… More

Ông Nguyễn Văn Sơn Trung, một Facebooker có nhiều bài viết bất đồng chính kiến với chính quyền vừa được cơ quan an ninh tỉnh Bình Thuận trả tự do vào chiều 13-4-2021 sau 5 ngày tạm giữ để thẩm vấn về các bài viết trên mạng xã hội về ""tự ứng cử Đại biểu Quốc hội"" của hai người bạn.

Ông Trung cho hay, mình bị bắt vào chiều ngày 9-4 y như một vụ bắt cóc, sau khi lên tiếng về việc nhà thơ Đồng Chuông Tử bị bắt. Không có lệnh bắt giữ nào được đọc và ông còn bị còng tay. Ông kể lại 5 ngày làm việc với cơ quan an ninh như sau:

""Trong 5 ngày làm việc, họ chỉ yêu cầu tôi ký xác nhận những cái bài viết mà tôi đã đăng tải trên trang Facebook cá nhân của tôi.

Rồi cái vấn đề trong group bạn bè liên…

RFA.ORG
Công an Bình Thuận thả ông Nguyễn Văn Sơn Trung sau 5 ngày tạm giữ để hỏi chuyện ""tự ứng cử""
Ông Nguyễn Văn Sơn Trung, một Facebooker có nhiều bài viết bất đồng chính kiến với chính quyền vừa được cơ quan an ninh tỉnh Bình Thuận trả tự do vào chiều 13-4-2021 sau 5 ngày tạm giữ để thẩm vấn về các bài viết trên mạng xã hội v...

RFA.ORG
Công an Bình Thuận thả ông Nguyễn Văn Sơn Trung sau 5 ngày tạm giữ để hỏi chuyện ""tự ứng cử""",1,1845
518,"Sở Giáo Dục-Đào Tạo TPHCM có công văn khẩn gửi đến các trường trong thành phố Thủ Đức và 21 quận, huyện trong địa bàn, yêu cầu chấn chỉnh nhiều vụ việc liên quan đến công tác bảo đảm an ninh trật tự, phòng… More chống bạo lực học đường trong phạm vi các cơ sở giáo dục đó.
Tin được báo chí Nhà nước Việt Nam loan đi hôm 10/4. Theo đó, Sở GD-ĐT TPHCM đề nghị các cơ sở giáo dục rà soát tình hình thực hiện văn bản chỉ đạo của Chính phủ, của Bộ GD-ĐT và Sở GD-ĐT ở TPHCM, xây dựng môi trường học đường không bạo lực, lành mạnh, an toàn, thân thiện cho học sinh.
Đặc biệt của yêu cầu từ công văn khẩn là toàn thể cán bộ, giáo viên, nhân viên, học sinh, sinh viên phải được tuyên truyền để thấm nhuần đề án… More

Sở Giáo Dục-Đào Tạo TPHCM có công văn khẩn gửi đến các trường trong thành phố Thủ Đức và 21 quận, huyện trong địa bàn, yêu cầu chấn chỉnh nhiều vụ việc liên quan đến công tác bảo đảm an ninh trật tự, phòng chống bạo lực học đường trong phạm vi các cơ sở giáo dục đó.

Tin được báo chí Nhà nước Việt Nam loan đi hôm 10/4. Theo đó, Sở GD-ĐT TPHCM đề nghị các cơ sở giáo dục rà soát tình hình thực hiện văn bản chỉ đạo của Chính phủ, của Bộ GD-ĐT và Sở GD-ĐT ở TPHCM, xây dựng môi trường học đường không bạo lực, lành mạnh, an toàn, thân thiện cho học sinh.

Đặc biệt của yêu cầu từ công văn khẩn là toàn thể cán bộ, giáo viên, nhân viên, học sinh, sinh viên phải được tuyên truyền để thấm nhuần đề án…

RFA.ORG
Thành phố Hồ Chí Minh chỉ đạo khẩn về giải quyết bạo lực học đường
Để giải quyết tệ nạn bạo lực trong trường học, Sở Giáo Dục-Đào Tạo thành phố Hồ Chí Minh (TPHCM) ra công văn khẩn yêu cầu lãnh đạo các trường thực hiện tuyên truyền và chấn chỉnh an ninh trật tự học đường. Liệu tuyên truyền...

RFA.ORG
Thành phố Hồ Chí Minh chỉ đạo khẩn về giải quyết bạo lực học đường",1,1788
519,"Cựu quan chức Mỹ thăm Đài Loan, Trung Quốc tuyên bố “diễn tập chiến đấu”
Cựu Thượng nghị sĩ Hoa Kỳ Chris Dodd và hai cựu Thứ trưởng Ngoại giao Richard Armitage và James Steinberg đã đến Đài Loan hôm nay… More 14-4-2021 theo yêu cầu của Tổng thống Joe Biden, trong điều mà một quan chức Nhà Trắng gọi là ""tín hiệu cá nhân"" về cam kết của Tổng thống đối với hòn đảo dân chủ.
Họ sẽ gặp Tổng thống Đài Loan Thái Anh Văn vào ngày mai, trong một chuyến công du đang làm căng thẳng thêm quan hệ Trung-Mỹ.
Theo hãng tin Reuters, chỉ vài giờ trước khi ba cựu quan chức này đến Đài Bắc, Trung Quốc mô tả các cuộc tập trận quân sự gần Đài Loan là ""cuộc diễn tập chiến đấu"".
Phát ngôn viên Ma Xiaoguang của Văn phòng… More

Cựu quan chức Mỹ thăm Đài Loan, Trung Quốc tuyên bố “diễn tập chiến đấu”

Cựu Thượng nghị sĩ Hoa Kỳ Chris Dodd và hai cựu Thứ trưởng Ngoại giao Richard Armitage và James Steinberg đã đến Đài Loan hôm nay 14-4-2021 theo yêu cầu của Tổng thống Joe Biden, trong điều mà một quan chức Nhà Trắng gọi là ""tín hiệu cá nhân"" về cam kết của Tổng thống đối với hòn đảo dân chủ.

Họ sẽ gặp Tổng thống Đài Loan Thái Anh Văn vào ngày mai, trong một chuyến công du đang làm căng thẳng thêm quan hệ Trung-Mỹ.

Theo hãng tin Reuters, chỉ vài giờ trước khi ba cựu quan chức này đến Đài Bắc, Trung Quốc mô tả các cuộc tập trận quân sự gần Đài Loan là ""cuộc diễn tập chiến đấu"".

Phát ngôn viên Ma Xiaoguang của Văn phòng…

",1,1417
521,"Đài Loan ra mắt tàu chiến mới hiện đại
Đài Loan hôm 13/4 ra mắt tàu chiến Yu Shan nặng 10.600 tấn, được trang bị vũ khí tối tân với pháo phòng không và tên lửa bắn nhanh.
Dự án đóng tàu chiến Yu Shan nằm trong… More chương trình của Tổng thống Thái Anh Văn nhằm hiện đại hóa lực lượng vũ trang nước này trước sức ép quân sự đang gia tăng của Trung Quốc.

Đài Loan ra mắt tàu chiến mới hiện đại

Đài Loan hôm 13/4 ra mắt tàu chiến Yu Shan nặng 10.600 tấn, được trang bị vũ khí tối tân với pháo phòng không và tên lửa bắn nhanh.

Dự án đóng tàu chiến Yu Shan nằm trong chương trình của Tổng thống Thái Anh Văn nhằm hiện đại hóa lực lượng vũ trang nước này trước sức ép quân sự đang gia tăng của Trung Quốc.

Play Video",1,716
522,"""Chúng xuyên tạc rằng bầu cử chỉ là màn kịch dân chủ do ĐCS đạo diễn!""
Trung tá Nguyễn Ngọc Phương, Phó Trưởng phòng An ninh báo chí xuất bản - Cục An ninh Chính trị Nội bộ (Bộ Công an) nói với báo giới trong… More nước về cái gọi là ""thủ đoạn của các thế lực thù địch trong việc xuyên tạc bầu cử Việt Nam"".
“Thủ đoạn của các đối tượng là đăng tải, chia sẻ trên không gian mạng hàng ngàn bài viết xuyên tạc về vai trò lãnh đạo của Đảng với công tác bầu cử.
Chúng xuyên tạc rằng bầu cử chỉ là màn kịch dân chủ do Đảng đạo diễn, Đảng Cộng sản đang độc diễn bầu cử, không có cuộc bầu cử dân chủ khi Đảng lãnh đạo cuộc bầu cử này...” - trang web của Đài tiếng nói Việt Nam VOV dẫn lời Trung tá Phương quy… More

""Chúng xuyên tạc rằng bầu cử chỉ là màn kịch dân chủ do ĐCS đạo diễn!""

Trung tá Nguyễn Ngọc Phương, Phó Trưởng phòng An ninh báo chí xuất bản - Cục An ninh Chính trị Nội bộ (Bộ Công an) nói với báo giới trong nước về cái gọi là ""thủ đoạn của các thế lực thù địch trong việc xuyên tạc bầu cử Việt Nam"".

“Thủ đoạn của các đối tượng là đăng tải, chia sẻ trên không gian mạng hàng ngàn bài viết xuyên tạc về vai trò lãnh đạo của Đảng với công tác bầu cử.

Chúng xuyên tạc rằng bầu cử chỉ là màn kịch dân chủ do Đảng đạo diễn, Đảng Cộng sản đang độc diễn bầu cử, không có cuộc bầu cử dân chủ khi Đảng lãnh đạo cuộc bầu cử này...” - trang web của Đài tiếng nói Việt Nam VOV dẫn lời Trung tá Phương quy…

",1,1408
523,"Người biểu tình Myanmar hủy lễ đón năm mới
Những người biểu tình Miến Điện phản đối chế độ quân chủ đồng loạt hủy bỏ các hoạt động chào đón năm mới truyền thống ở nhiều nơi.
Người Myanmar tiếp tục thách thức… More các tướng lĩnh quân đội bằng những cuộc biểu tình nhỏ. Đây không phải là cách mà kỳ nghỉ năm mới kéo dài 5 ngày thường diễn ra ở Myanmar.

Người biểu tình Myanmar hủy lễ đón năm mới

Những người biểu tình Miến Điện phản đối chế độ quân chủ đồng loạt hủy bỏ các hoạt động chào đón năm mới truyền thống ở nhiều nơi.

Người Myanmar tiếp tục thách thức các tướng lĩnh quân đội bằng những cuộc biểu tình nhỏ. Đây không phải là cách mà kỳ nghỉ năm mới kéo dài 5 ngày thường diễn ra ở Myanmar.

This content isn't available right now
When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it or it's been deleted.",1,880
524,"Bí thư TPHCM cam kết “trả nợ nhân dân” trong các vấn đề liên quan KĐTM Thủ Thiêm
Nợ của doanh nghiệp Nhà nước được Chính phủ bảo lãnh chiếm 12% nợ công
Bốn cán bộ trật tự đô thị bị đình chỉ vì xô xát với người… More bán hàng rong
Nhiều trường đại học ở TP.HCM tăng học phí gấp đôi
Hiệp hội Kiểm toán nội bộ Hoa Kỳ ký thỏa thuận hợp tác với Việt Nam
Tiêu điểm nổi bật: Bắt bớ vô cớ sẽ gia tăng tại VN?
Để xem phần tin tổng hợp tại Youtube, quý vị có thể click vào link sau đây: 
Bí thư TPHCM cam kết “trả nợ nhân dân” trong các vấn đề liên quan KĐTM Thủ Thiêm
Nợ của doanh nghiệp Nhà nước được Chính phủ bảo lãnh chiếm 12% nợ công
Bốn cán bộ trật tự đô thị bị đình chỉ vì xô xát với người bán hàng rong
Nhiều trường đại học ở TP.HCM tăng học phí gấp đôi
Hiệp hội Kiểm toán nội bộ Hoa Kỳ ký thỏa thuận hợp tác với Việt Nam
Tiêu điểm nổi bật: Bắt bớ vô cớ sẽ gia tăng tại VN?

Để xem phần tin tổng hợp tại Youtube, quý vị có thể click vào link sau đây: 
Play Video",1,1019
526,"Bí thư TPHCM cam kết “trả nợ nhân dân” trong các vấn đề liên quan KĐTM Thủ Thiêm
Nợ của doanh nghiệp Nhà nước được Chính phủ bảo lãnh chiếm 12% nợ công
Bốn cán bộ trật tự đô thị bị đình chỉ vì xô xát với người… More bán hàng rong
Nhiều trường đại học ở TP.HCM tăng học phí gấp đôi
Hiệp hội Kiểm toán nội bộ Hoa Kỳ ký thỏa thuận hợp tác với Việt Nam
Tiêu điểm nổi bật: Bắt bớ vô cớ sẽ gia tăng tại VN?
Để xem phần tin tổng hợp tại Youtube, quý vị có thể click vào link sau đây: 
Bí thư TPHCM cam kết “trả nợ nhân dân” trong các vấn đề liên quan KĐTM Thủ Thiêm
Nợ của doanh nghiệp Nhà nước được Chính phủ bảo lãnh chiếm 12% nợ công
Bốn cán bộ trật tự đô thị bị đình chỉ vì xô xát với người bán hàng rong
Nhiều trường đại học ở TP.HCM tăng học phí gấp đôi
Hiệp hội Kiểm toán nội bộ Hoa Kỳ ký thỏa thuận hợp tác với Việt Nam
Tiêu điểm nổi bật: Bắt bớ vô cớ sẽ gia tăng tại VN?

Để xem phần tin tổng hợp tại Youtube, quý vị có thể click vào link sau đây: 
Thời sự trong ngày 13.04.2021

Thời sự trong ngày 13.04.2021",1,1069
527,"Chi phí logistics trong ngành nông sản Việt Nam chiếm khoảng 30% giá thành sản phẩm, trong khi con số này của Thái Lan chỉ 12,5%.
Thông tin vừa nêu được đưa ra tại buổi toạ đàm “Đòn bẩy cho logistics nông sản… More Đồng bằng sông Cửu Long” (ĐBSCL), tổ chức hôm 9/4 ở tỉnh Hậu Giang.
Tiến sĩ Ngô Trí Long, nguyên viện trưởng Viện Nghiên cứu Thị trường Giá cả thuộc Bộ Tài Chính, vào tối ngày 13/4, nói với RFA về việc này từ Việt Nam:
“Cái này thì hoàn toàn chính xác, vì trong cạnh tranh thì có cạnh tranh về giá, cạnh tranh về chi phí, cạnh tranh về dịch vụ... còn ở đây không nói về chất lượng, mà tại sao chi phí quá cao... là do logistic của Việt Nam. Cho nên cái này nó ảnh hưởng đến đầu vào, mà đầu… More

Chi phí logistics trong ngành nông sản Việt Nam chiếm khoảng 30% giá thành sản phẩm, trong khi con số này của Thái Lan chỉ 12,5%.

Thông tin vừa nêu được đưa ra tại buổi toạ đàm “Đòn bẩy cho logistics nông sản Đồng bằng sông Cửu Long” (ĐBSCL), tổ chức hôm 9/4 ở tỉnh Hậu Giang.

Tiến sĩ Ngô Trí Long, nguyên viện trưởng Viện Nghiên cứu Thị trường Giá cả thuộc Bộ Tài Chính, vào tối ngày 13/4, nói với RFA về việc này từ Việt Nam:

“Cái này thì hoàn toàn chính xác, vì trong cạnh tranh thì có cạnh tranh về giá, cạnh tranh về chi phí, cạnh tranh về dịch vụ... còn ở đây không nói về chất lượng, mà tại sao chi phí quá cao... là do logistic của Việt Nam. Cho nên cái này nó ảnh hưởng đến đầu vào, mà đầu…

RFA.ORG
Chi phí logistics quá cao làm nông sản Việt Nam mất lợi thế cạnh tranh
Cơ sở hạ tầng tại khu vực Đồng bằng sông Cửu Long được nhìn nhận là yếu kém, đặc biệt hạ tầng vận tải, kho bãi (logistics)... Tình trạng này đã làm mất lợi thế cạnh tranh của nông sản Đồng bằng sông Cửu Long.

RFA.ORG
Chi phí logistics quá cao làm nông sản Việt Nam mất lợi thế cạnh tranh",1,1783
529,"Bộ Ngoại giao Séc quan ngại vụ bắt giữ bà Hạnh, Facebook “cờ đỏ” thi nhau vào chửi bậy
Việt Nam thông báo kết quả Đại hội đảng 13 tới Trung Quốc
Philippines triệu đại sứ Trung Quốc về tranh chấp đá Ba Đầu
Đài… More Loan nâng cấp đường băng trên đảo Đông Sa
Để xem phần tin nóng tại Youtube, quý vị có thể click vào link sau đây: 
Bộ Ngoại giao Séc quan ngại vụ bắt giữ bà Hạnh, Facebook “cờ đỏ” thi nhau vào chửi bậy
Việt Nam thông báo kết quả Đại hội đảng 13 tới Trung Quốc
Philippines triệu đại sứ Trung Quốc về tranh chấp đá Ba Đầu
Đài Loan nâng cấp đường băng trên đảo Đông Sa

Để xem phần tin nóng tại Youtube, quý vị có thể click vào link sau đây: 
Play Video",1,723
530,"Bộ Ngoại giao Séc quan ngại vụ bắt giữ bà Hạnh, Facebook “cờ đỏ” thi nhau vào chửi bậy
Việt Nam thông báo kết quả Đại hội đảng 13 tới Trung Quốc
Philippines triệu đại sứ Trung Quốc về tranh chấp đá Ba Đầu
Đài… More Loan nâng cấp đường băng trên đảo Đông Sa
Để xem phần tin nóng tại Youtube, quý vị có thể click vào link sau đây: 
Bộ Ngoại giao Séc quan ngại vụ bắt giữ bà Hạnh, Facebook “cờ đỏ” thi nhau vào chửi bậy
Việt Nam thông báo kết quả Đại hội đảng 13 tới Trung Quốc
Philippines triệu đại sứ Trung Quốc về tranh chấp đá Ba Đầu
Đài Loan nâng cấp đường băng trên đảo Đông Sa

Để xem phần tin nóng tại Youtube, quý vị có thể click vào link sau đây: 
Tin nóng RFA ngày 13.04.2021

Tin nóng RFA ngày 13.04.2021",1,771
