,content,label,avg_length
1282,"HÃY NHƯ CÔ GIÁO TRẦN THỊ THẢO
- Dung The Phung -

Trong những ngày gần đây, kênh truyền thông Tân Hoa Xã đưa tin, Tướng Trung Quốc dọa biến tàu Cá Việt Nam thành bia tập trận cho dù Cảnh Sát Biển và Bộ Đội Biên Phòng Việt Nam có ra hỗ trợ ngư dân cũng sẽ trở thành “Bia Sống” trên Hai quần Đảo Hoàng Sa và Trường Sa nếu dám đánh bắt trên 2 quần đảo này.

Những phát ngôn mang tính CUỒNG NGÔN - HỖN XƯỢC về phân định chủ quyền và bạo động mang tính chất gây hấn chiến tranh đe dọa an ninh - hòa bình trên 2 quần đảo.

Để phản đối trước sự hung hăng của giặc Tàu cộng xâm lược biển Đông và phản đối Tàu cộng đã thành lập 2 đảo Tây Sa và Nam Sa trên 2 quần đảo Hoàng Sa và Trường Sa của VN vào ngày 18/4/2020 vừa qua, bà giáo Trần Thị Thảo tại Hà Nội, một người yêu nước - yêu hòa bình - có trách nhiệm với an ninh biển đảo cũng như đất liền, bà đã lên tiếng phản đối Tàu cộng có những hành động đi ngược lại Luật pháp quốc tế và an ninh hòa bình cho 2 quốc gia cũng như toàn thế giới.

Chúng ta hiệp thông cùng bà giáo lên tiếng phản đối Tàu cộng xâm lược lãnh thổ Việt Nam.",1,1072
1285,"CŨNG LÀ CON NGƯỜI - CŨNG LÀ TÙ NHÂN - CÙNG THAM GIA MỘT CÔNG ƯỚC VỀ CON NGƯỜI, NHƯNG TẠI SAO LẠI KHÁC?

Là một linh mục ngoài việc coi sóc giáo xứ và thực hành các nghi thức phụng vụ, tôi thường đi mục vụ thăm viếng các bệnh nhân ở các bệnh viện, nhà hưu dưỡng và các nhà tù.

Thường thì một tháng một lần tôi vào nhà tù William Head (hình1) thăm các anh em tù nhân, giải tội và dâng lễ với họ. Các anh em trong nhà tù này đã chịu những bản án khác nhau với những tội danh khác nhau: 10, 15, 30 năm... vì tội giết người, hiếp dâm, buôn bán ma tuý... NHƯNG các anh em ở đây được đối xứ rất công bằng và hưởng quyền thực hành niềm tin của họ như nhau.

Nói là nhà tù nhưng lần đâu tôi bước vào thấy giống…",1,703
1286,"GIẶC ĐẾN NHÀ, ĐÀN BÀ CŨNG ĐÁNH!

- Ngày 17/4/2020 Tàu cộng gửi Công hàm lên Tổng thư ký Liên Hiệp Quốc phản đối hai công hàm ngày 30/3/2020 và 10/4/2020 của Việt Nam về Biển Đông liên quan đến một báo cáo do Malaysia trình Ủy ban Ranh giới thềm lục địa hồi cuối năm 2019.

Tàu cộng ngạo mạn: “kiên quyết yêu cầu Việt Nam rút toàn bộ nhân sự vận hành và các cơ sở trên các đảo và bãi đá mà nước này xâm lược và chiếm đóng bất hợp pháp”!

- Ngày 18/4/2020 Tàu cộng tuyên bố thành lập quận Tây Sa và Nam Sa trên 2 Quần đảo thuộc chủ quyền Việt Nam là Hoàng Sa, Trường Sa. Lấy Bãi đá Chữ Thập mà Tàu cộng chiếm của Việt Nam làm đại bản doanh (cơ quan chính quyền) quản lý 2 quận này.

- Ngày 19/4/2020 Bộ…",1,701
1287,"TIN VUI CHO NGƯỜI VIỆT TẠI NHẬT BẢN

Hôm 20/04/2020 chính phủ Nhật Bản chính thức quyết định trợ cấp cho người dân toàn quốc bị ảnh hưởng dịch Vũ Hán. Từ trẻ em đến người già, từ người bản xứ đến người ngoại quốc đang sinh sống, học tập, làm việc tại Nhật, mỗi người 100.000 yên = 21.000.000 VNĐ.

1. Đối tượng người nước ngoài
A. Được cấp thẻ ngoại kiều (在留資格) 3 tháng trở lên.
B. Có giấy đăng ký thường trú tại toà thị chính.

2. Phương thức nhận tiền
A. Chuyển khoản qua thẻ ngân hàng.
B. Nhận tiền mặt trực tiếp tại toà thị chính.

3. Thời gian làm thủ tục nhận tiền
Bắt đầu làm thủ tục từ ngày 27/04/2020 và sẽ kéo dài trong 3 tháng. Họ sẽ gửi đơn về theo địa chỉ bưu điện.

* Điểm lưu ý dành cho Du…",1,705
1288,"SỸ PHU BẮC KINH

Ngày 17.4, Bắc Kinh gửi Công hàm lên Tổng thư ký Liên Hiệp Quốc phản đối hai công hàm ngày 30.3 và 10.4 của Việt Nam về Biển Đông liên quan đến một báo cáo do Malaysia trình Ủy ban Ranh giới thềm lục địa hồi cuối năm 2019.

Trong công hàm này Bắc Kinh lập luận ngang ngược rằng ""kiên quyết yêu cầu Việt Nam rút toàn bộ nhân sự vận hành và các cơ sở trên các đảo và bãi đá mà nước này xâm lược và chiếm đóng bất hợp pháp"".

Sau khi gửi công hàm này đi một ngày, thì ngày 18.4 Trung Quốc đã ra tuyên bố thành lập cái gọi là quận Tây Sa và Nam Sa trái phép ở trên 2 Quần đảo thuộc chủ quyền VN là Hoàng Sa- Trường Sa. Lấy Bãi đá Chữ Thập mà TQ chiếm được của VN làm đại bản doanh (cơ…",1,698
1289,"PHẢN ĐỐI PHIÊN TOÀ XÉT XỬ THẦY GIÁO NGUYỄN NĂNG TĨNH

#TNCG - Trong tác phẩm “Chiến Thắng Con Quỷ”, Nappolion Hill có viết: “Nỗi sợ hãi là vũ khí tối thượng nhất của Con Quỷ để xâm chiếm con người”. Thực vậy, dưới chế độ XHCN và đặc biệt là ĐCSVN, mỗi người dân đã đang và chắc chắn rằng sẽ bị Con Quỷ Đỏ đó chiếm hết tâm trí và con người thông qua sự “Độc tài” + “Độc ác” của nó, để gieo vào người dân nỗi “sợ hãi” tột cùng.

Trước hết, hãy nhìn thực trạng “nhân quyền” ở Việt Nam trong thời gian qua. Theo khoản 1 điều 20 hiến pháp 2013, thì thử hỏi:
Bao nhiêu người đã bị dùng những “loại hình” tra tấn giã man khi vào đồn cảnh sát. Thậm chí là mất mạng – Nhưng báo chí lề Đảng lại không dám lên…",1,699
1291,"MỘT LŨ BẤT NHÂN TẠO NÊN MỘT PHIÊN TOÀ BẤT CÔNG

#TNCG - Thầy giáo Nguyễn Năng Tĩnh bị xử y án 11 năm tù.

Tòa án Nhân dân Cấp cao tại Hà Nội trong phiên phúc thẩm diễn ra sáng 20/4 tại Nghệ An, đã tuyên y án án 11 năm tù giam và phạt quản chế 5 năm, kể từ ngày chấp hành xong hình phạt tù với thầy giáo Nguyễn Năng Tĩnh.

Ông Tĩnh bị xét xử với tội danh, theo cáo trạng là ""Làm, tàng trữ, phát tán hoặc tuyên truyền thông tin, tài liệu nhằm chống Nhà nước Cộng hòa xã hội chủ nghĩa Việt Nam"".

Trả lời BBC News Tiếng Việt, luật sư bào chữa Đặng Đình Mạnh cho biết sau khi nghe tuyên án, thầy giáo Nguyễn Năng Tĩnh đã vung tay nói: ""Đây là một lũ bất nhân đã làm ra phiên tòa bất công.""

Ông cho biết…",1,700
1292,"BẮT GIAM NGƯỜI YÊU NƯỚC - ĐẢNG TRỞ THÀNH KẺ THÙ CỦA TỔ QUỐC

Hôm qua, ngày 18/4, an ninh điều tra tỉnh Hậu Giang khởi tố và bắt giam Chị Đinh Thị Thu Thuỷ theo điều 117 Bộ luật hình sự 2015 với cáo buộc: “làm, tàng trữ, phát tán hoặc tuyên truyền thông tin tài liệu, vật phẩm nhằm chống Nhà nước Cộng hòa xã hội chủ nghĩa Việt Nam”.

Chị là một Thạc sỹ, từng làm các công việc về Môi trường với mức thu nhập cả ngàn USD, chị sẵn sàng bỏ việc khi công ty chị có nhiều việc làm mờ ám. Chị về quê để phát triển nông nghiệp sạch để bán vừa kiếm thu nhập vừa tìm nguồn nông sản chất lượng cho người dân.

Chị về quê nơi chị sinh sống được hàng xóm láng giềng yêu mến, tánh tình hiền lành, chất phác, chị bỏ…",1,702
1293,"KÍNH THƯA TOÀN THỂ CỘNG ĐỒNG!

Phiên tòa phúc thẩm chồng em, thầy giáo Nguyễn Năng Tĩnh, vừa kết thúc khoảng lúc 11h trưa ngày 20/04/2020. Tòa phúc thẩm y án 11 năm tù và 5 năm quản chế cho tội yêu nước, chống lại bất công, bảo vệ biển đảo! Thật sự bản án vô cùng bất công, phiên tòa diễn ra như vở tuồng ngay lúc đại dịch Vovid-19 toàn cầu, sau thời gian dài chồng em tuyệt thực 46 ngày!

Tôi lên án òa án cấp cao Hà nội, tòa án nghệ an, trại tạm giam đã đối xử bất công và kết án oan sai cho chồng tôi.

KÍNH THƯA QUÝ VI!

Vừa nghe tin chồng vừa trải qua thời gian dài tuyệt thực đơn côi trong trại tạm giam Nghi Kim 46 ngày ròng rã (từ ngày 3/03/2020 - 17/04/2020), không một ai hay biết, không một ai…",1,705
1294,"#TNCG-Việt Nam vẫn vậy - chẳng lớn lên chút nào và quyền con người vẫn bị chà đạp liên miên.

Hôm nay 20/04/2020, nhà cầm quyền cộng sản Việt Nam đưa Thầy giáo Nguyễn Năng Tĩnh ra xét xử trong ngày toàn xã hội cách ly vì dịch Covid-19.

Nhiều người đã từng thắc mắc và lên tiếng rằng: “tại sao quyền con người, quyền được sống lại được đem ra để làm phép thử như vậy? Họ xét xử Thầy Tĩnh trong dịp dịch bệnh này với ý đồ gì?...”

Tất nhiên, nhà cầm quyền Việt Nam đã lường đường đi nước bước chủ chỉnh, mặc dân phản đối những bất công, phiên xử án này thế nào, thì dịp dịch bệnh cũng chính là lúc họ lèo lái dư luận một cách tốt nhất cho phiên toà xét xử bất công đối với người yêu nước như Thầy Tĩnh.

",1,703
1298,"PHẢN ĐỐI XÉT XỬ TNLT NGUYỄN NĂNG TĨNH TRONG KHI ĐẠI DỊCH VẪN HOÀNH HÀNH

“... Tôi khát khao một đất nước tự do, dân chủ.
Tôi lo lắng cho vận mệnh đất nước và dân tộc; lo lắng cho môi trường sống của nhân dân bị đầu độc.

Tôi không thể vô cảm và cam tâm trước nguy cơ mất chủ quyền quốc gia, trước mối đe doạ xâm lăng của Trung Quốc”.

Trong thời kỳ toàn xã hội đang cách ly, chống chọi cơn đại dịch. Chính quyền vẫn đưa ra xét xử vụ án Thầy giáo Nguyễn Năng Tĩnh vào ngày 20/04 tới đây.

Tuy anh có bị giam cầm nơi lao tù nhưng anh luôn ở trong mọi người và mọi người đang hướng về anh. Luôn cầu chúc anh được Bình An và kiên vững trước nanh vuốt của quỷ dữ.

Hôm nay chỉ còn hơn 1 ngày nữa ngày anh ra toà.

Trích từ lời nói của người em trai TNLT Nguyễn Năng Tĩnh là anh Nguyễn Quốc Đoàn.",1,790
1299,"Có thằng kia, nó bị bịnh tiểu đường, nó thấy kiến thường bu vô đống nước tiểu của nó, nó bèn lấy bình thuốc diệt kiến xịt vô đống nước tiểu, vậy là kiến hết bu. Nó mừng quá, nghĩ là mình đã hết bịnh tiểu đường.

Một thời gian sau, nó chết queo !

Có đảng kia, nó bị bịnh tham nhũng, nó thấy dân chúng thường chụp hình quay phim bọn tham nhũng đăng lên mạng xã hội, nó bèn ra luật cấm chụp hình quay phim bọn tham nhũng đăng lên mạng xã hội, vậy là dân chúng hết đăng. Nó mừng quá, nghĩ là mình đã hết bịnh tham nhũng.

Một thời gian sau ... !!! ...",1,548
1302,"NHỮNG MẢNH ĐỜI CHÌM.

Nước ta có những thành tựu lớn trong nỗ lực phòng chống đại dịch Covid-19. Chưa có ai chết vì Cô Vi. Số nguòi nhiễm chưa tới 300, so với gần 3000 người ở Thái Lan, một nước láng giềng có điều kiện khí hậu, địa dư, dân số gần giống Việt Nam. Nước ta cũng có gói cứu trợ trăm nghìn tỷ đồng cho 20 triệu người nghèo khổ và nhiều gói hỗ trợ khác cho người làm ăn, các doanh nghiệp đang gặp khó khăn. Bề mặt nước ta khá xán lạn, đầy chỉ dấu tích cực.

Nước ta cũng có những tấm lòng quảng đại lớn đang đùm bọc nhau để cùng vượt qua hoạn nạn. Khắp nơi mọc lên các quán cơm từ thiện. Khắp nơi dựng lên các ATM phát gạo tự động. Khắp nơi phát huy sáng kiến để dù trong hoàn cảnh phải ""…",1,700
1305,"TẶNG 5000 TẤN GẠO CHO CUBA, TRONG KHI DÂN ĐÓI GẠO Ở HÀ NỘI.

Chiều ngày 17/4, ông Nguyễn Xuân Phúc tiếp đại sứ Cuba và cho biết Việt Nam tặng 5000 tấn gạo cho Cuba. Sau đó, lễ trao tượng trưng 5000 tấn gạo này đã được Bộ trưởng Bộ Xây dựng Phạm Hồng Hà đến tòa đại sứ Cuba ở Hà Nôi để tiến hành.

Trong khi đó, cảnh dân Hà Nội tiếp tục chen lấn nhau để lấy gạo ở ATM gạo tự động vẫn tiếp tục diễn ra. Lần này, máy ATM phát gạo được đặt ở sân vận động Nghĩa Tân để có không gian rộng rãi. Nhưng cảnh chen lấn vẫn tiếp tục diễn ra. Sau nhiều giờ can thiêp của lực lượng bảo vệ, hàng nghìn người rồng rắn cả cây số, xếp hàng kín sân vận động để chờ lãnh gạo.

Họ đều là những người nghèo. Tục ngữ ta có câu ""bần cùng sinh đạo tặc"". Do đó, không thể dùng con mắt của người ấm no để phán xét phản ứng của kẻ nghèo đói. Đây đều là những người đáng thương, đang sống nhờ lòng từ thiện của tha nhân.

Nếu có nhu cầu phán xét, thì hãy phán xét nên hay không nên tặng 5000 tấn gạo chỉ để ""bảo vệ thành trì xã hội chủ nghĩa"".

Khi dân đói, thì chủ nghĩa nào họ cũng coi là củi đun cháo ăn đở đói mà thôi.",1,1093
1307,"#TNCG - GỬI NHỮNG CÔ GÁI THÍCH LẤY CHỒNG LÀ CÔNG AN CỦA ĐẢNG

Phuong Ngo is with Le Hoai Anh and 2 others.
April 13, 2020 at 6:36 PM ·

Anh ấy tên Anh, ảnh là côn an Gia Nghĩa, Đăk Nông.
Buồn buồn đi nhậu về, là lôi vợ ra làm bao cát, tập thể thao cho khoẻ để phục vụ cho đất nước.

Văn hoá của người chiến sĩ CAND là thế nào hay chỉ thế này?!

Mong hội chị em phụ nữ cùng chia sẽ.",1,449
1308,"NÓNG: VŨ HÁN SỬA ĐỐI CON SỐ NGƯỜI CHẾT VÌ COVID-19

Theo bản tin của tờ báo Công An nhân dân hôm nay (17/4) dẫn tin từ bloomberg, Vũ Hán sửa đổi con số người chết vì COVID-19 tăng gấp rưỡi.

Con số đã được sửa đổi số người chết vì dịch COVID-19, tăng thêm 1.290 trường hợp, tương đương tăng thêm 50% so với số liệu tuyên bố ban đầu.
Tổng số người chết vì COVID-19 trên toàn quốc lên 4.636, phần lớn trong số đó đến từ tỉnh Hồ Bắc.

Qua sự việc này, có thể khẳng định những nghi ngờ của dư luận trên thế giới về số liệu mà Bắc kinh tuyên bố trước đây, đặc biệt là là đối Hoa kỳ hoàn toàn không tin.

Tuy nhiên với con số hiện nay, nhiều người cho rằng Trung Quốc vẫn còn giấu diếm. Có nghĩa là con số tăng cao hơn nhiều.

Bạn nghĩ gì khi nhà cầm quyền Trung Quốc phải sửa đổi số liệu ca tử vong tại Trung Quốc?

Lê Ánh",1,817
1309,"“... Tôi khát khao một đất nước tự do, dân chủ.
Tôi lo lắng cho vận mệnh đất nước và dân tộc; lo lắng cho môi trường sống của nhân dân bị đầu độc.

Tôi không thể vô cảm và cam tâm trước nguy cơ mất chủ quyền quốc gia, trước mối đe doạ xâm lăng của Trung Quốc.....

......Dù mức án có cao đến đâu, 10 năm, 20 năm, kể cả tử hình, tôi cũng không thay đổi chính kiến...”.

Đó là những lời nói sau cùng của Nhà giáo Nguyễn Năng Tĩnh trong phiên toà sơ thẩm, lời tuyên bố trước gông cùm, nhà tù và họng súng của nhà cầm quyền csvn ấy thật mạnh mẽ, thật hùng hồn thay.

Những lời nói đó tuy khó nghe với nhà cầm quyền độc tài csvn, nhưng nó như là cơn mưa mùa hạ tưới trên sa mạc khô cằn, ươm biết bao nhiêu mầm…",1,705
1310,"HY VỌNG CUỘC TÌM KIẾM CÔNG LÝ CHO CÁC NẠN NHÂN TRONG THẢM TRẠNG FOROMSA SỚM CÓ HỒI KẾT

#TNCG - Bài Phát biểu của LM. Nguyễn Văn Hùng
Trước Tối Cao Pháp Viện Đài Loan

Kính thưa
• Tòa Tối Cao Pháp Viện
• Quý đại diện các cơ quan truyền thông,

Ngày 20 tháng 3 năm 2020, tòa Thượng Thẩm Đài Loan đã bác đơn kiện của 7,875 nạn nhân của thảm họa môi trường do công ty Formosa Gang Thép Hà Tĩnh gây nên. Họ đã đau buồn và thất vọng về quyết định của Tòa Thượng Thẩm vì quyền thưa kiện 13 công ty của Tập Đoàn Formosa về trách nhiệm hủy hoại môi trường biển, cuộc sống vật chất lẫn tinh thần của họ.

Lý do bác đơn kiện của Tòa án sơ thẩm và Thượng Thẩm là các nạn nhân phải khiếu kiện tại Việt Nam vì vụ…",1,700
1311,"NHÀ CẦM QUYỀN BAN HÀNH NGHỊ ĐỊNH 15 XÂM PHẠM QUYỀN TỰ DO NGÔN LUẬN

Chính phủ của ông Nguyễn Xuân Phúc vừa ban hành Nghị Định trừng phạt một số tội danh mới, trong đó có nhiều điều khoản được xây dựng nhằm cản trở và trấn áp quyền tự do ngôn luận.

Trang tin Bảo Vệ Pháp Luật hôm 15 Tháng Tư, 2020, cho biết Chính phủ Việt Nam vừa ban hành Nghị định 15/2020/NĐ-CP quy định về việc quy định xử phạt vi phạm hành chính trong lĩnh vực bưu chính, viễn thông, tần số vô tuyến điện, công nghệ thông tin và giao dịch điện tử.

Điều đáng lưu ý, ngoài việc xử phạt các hình thức đưa tin giả, Nghị Định 15 còn có những điều khoản mơ hồ nhằm cản trở những tiếng nói đối lập hoặc phê phán các quyết sách sai lầm của…",1,704
1312,"ĐỒNG HÀNH CÙNG THẦY GIÁO NGUYỄN NĂNG TĨNH

#TNCG - Vào ngày 20/4/2020, tới đây toà án nhân dân Hà Nội quyết định xét xử đối với tù nhân lương tâm (TNLT) thầy giáo Nguyễn Năng Tĩnh.

TNLT Nguyễn Năng Tĩnh là Thầy giáo trường Cao đẳng văn hoá nghệ thuật Nghệ An. Thầy bị bắt và giam từ ngày 29/5/2019, bị tòa án tỉnh Nghệ An xử sơ thẩm và tuyên án 11 năm tù với cáo buộc "" Tuyên truyền chống nhà nước"".

Thực tế, là một người dân Việt Nam, chúng ta không thể dửng dưng trơ mắt xem những trái phạm của cuộc đời, cuộc sống mà chính quyền đã gây nên. Những việc làm của Thầy Tĩnh như: đấu tranh cho nền dân chủ, bảo vệ chủ quyền biển đảo, phản đối việc lạm thu học đường... vậy thì có gì là sai?

Nguyện mong mọi người cầu nguyện cho Thầy thêm đức tin vững vàng, can đảm trong lẽ sống phải của mình để kiên trì trong phiên toà phúc thẩm sắp tới đây.",1,844
1314,"TRỰC TIẾP CUỘC HỌP BÁO VỀ FORMOSA TẠI TÒA ÁN PHÁP VIỆN ĐÀI LOAN

Hiện tại bây giờ lúc 10h00 giờ Đài Loan ( tức 09h00 theo giờ Việt Nam) ngày 17 tháng 04 năm 2020.
Hiệp hội Bảo vệ Môi trường Đài Loan tổ chức cuộc họp báo trước Tòa Án Tối Cao Pháp Viện tại Đài Bắc, Đài Loan , về việc tòa Thượng Thẩm Đài Loan ngày 20 tháng 3 năm 2020 đã bác đơn kiện của 7,875 nạn nhân của thảm họa môi trường do công ty Formosa Gang Thép Hà Tĩnh gây nên.
#TNCG #FORMOSA",1,452
1315,"THÔNG BÁO
Sáng nay, vào lúc 10h00 giờ Đài Loan ( tức 09h00 theo giờ Việt Nam) ngày 17 tháng 04 năm 2020, #TNCG sẽ đưa tin (live stream) trong cuộc họp báo trước Tòa Tối Cao Pháp Viện tại Đài Bắc Đài Loan về việc tòa Thượng Thẩm Đài Loan ngày 20 tháng 3 năm 2020 đã bác đơn kiện của 7,875 nạn nhân của thảm họa môi trường do công ty Formosa Gang Thép Hà Tĩnh gây nên.

Kính mong mọi người quan tâm theo dõi!",1,406
1316,"Hôm nay (17/4), sinh nhật lần thứ 91 của Đấng Đáng kính Fx. Nguyễn Văn Thuận.

Đức Thánh cha Phanxicô, trong Tông huấn ""Đức Kitô đang sống"", đã mời gọi các bạn trẻ cùng sống linh đạo hy vọng của Đức cố Hồng Y để biến mỗi phút giây là những phút giây của hy vọng, của yêu thương: Hồng y Phanxicô Xavie Nguyễn Văn Thuận, khi bị cầm tù trong một trại tập trung, đã từ chối việc thúc thủ để chỉ ngồi chờ ngày được phóng thích. Ngài đã chọn “sống mỗi giây phút hiện tại, lấp đầy nó với tình yêu”. Ngài quyết định: “Tôi sẽ tận dụng các cơ hội có được mỗi ngày; tôi sẽ chu toàn các việc bình thường một cách phi thường”. Khi các con làm việc để đạt được điều mình ước mơ, hãy tận dụng mỗi ngày và sống hết mình, để mỗi khoảnh khắc đều đầy tràn yêu thương. Ngày hôm nay của tuổi trẻ các con rất có thể là ngày cuối cùng, vì thế rất đáng để nỗ lực sống nó một cách nồng nhiệt và trọn vẹn nhất."" (Số 148).

Xin hiệp ý cầu nguyện cho tiến trình phong Chân Phước cho người.",1,961
1318,"CÓ NÊN CÁCH CHỨC TỔNG CỤC TRƯỞNG TỔNG CỤC HẢI QUAN?

1. Cuối cùng thì con virus Vũ Hán đã xé được tấm áo dày nhất trong tất cả các tấm áo che lưng bộ trưởng. Đó là Bộ Tài chính.

2. Bộ Giáo dục và Đào tạo, Bộ Ý Tế, Bộ Công Thương, Bộ Giao thông Vận tải - là những bộ hay có nhiều vụ bê bối nổi lên bề ngoài, liên quan trực tiếp đến đời sống, nên chịu sự phản ứng tức thì của dư luận xã hội.

3. Nhưng Bộ có nhiều bê bối thuộc nhóm số 1, lại được che kỹ lưỡng nhiều lớp, khó bị thoát hơi bề nổi, chính lại là Bộ Tài chính.

4. Nếu ở mỗi Bộ, các cấp dưới phải chạy cấp trên để có nguồn tài chính, thì đó mới là xiềng xích 1 lớp – chỉ trong một Bộ. Với Bộ Tài chính là xiềng xích nhiều lớp.

Có Bộ nào mà…",1,702
1320,"Làm Gì Để Trở Nên Vĩ Đại ?

Ai cũng muốn mình trở nên một người xuất sắc, dù ở trong môi trường nào, cũng bị thôi thúc phải làm được điều gì đó nếu không vĩ đại, chí ít cũng “phải là gì” ở đây, trong thế giới này, mà không nghĩ rằng, chỉ với một cuộc sống đời thường, hãy cứ sống tốt và làm cho những người khác được tốt như mình.

Mẹ Têrêsa Calcutta khi được trao Giải Nobel Hòa bình năm 1979 vì sự cống hiến của Mẹ cho nhân loại đã nói rằng, những phần thưởng trên thế gian chỉ có giá trị chỉ khi nào chúng giúp ích những người thiếu thốn trên thế giới.

Lúc nhận giải thưởng, Mẹ đặt câu hỏi: “Chúng ta có thể làm gì để thăng tiến nền hòa bình thế giới?”. Và Mẹ đưa ra câu trả lời: “Hãy về nhà và yêu chính gia đình mình.”

Trong cơn đại dịch Coronavirus khủng khiếp này, tôi phải làm gì đây? Thánh nữ Têrêsa Hài Đồng Giêsu nói: “Hãy cứ làm việc nhỏ với tình yêu lớn; làm những việc tầm thường với lòng mến phi thường.”

(Clip Chị Nga Trần - blogger Thúy Nga, Tù nhân lương tâm định cư ở Hoa Kỳ từ nhà tù cộng sản ngày 10 Tháng Giêng, 2020)",1,1042
1321,"CORONAVIRUS từ phòng thí nghiệm?

Bả tin độc quyền của Foxnews cho biết ngày càng có nhiều niềm tin COVID-19 có khả năng bắt nguồn từ một phòng thí nghiệm ở Vũ Hán không phải là một bioweapon, mà là một phần trong nỗ lực của China để chứng minh rằng những nỗ lực của họ để xác định và chống lại virus bằng hoặc lớn hơn khả năng của Hoa Kỳ, nhiều nguồn tin đã được thông báo chi tiết về các hành động ban đầu của chính phủ xứ này và thấy các tài liệu liên quan nói với Fox News.

Đây có thể là ""sự che giấu tốn kém nhất của chính phủ mọi thời đại"", một trong những nguồn tin cho biết.

Các nguồn tin tin rằng sự lây truyền ban đầu của virus là dơi sang người và ""bệnh nhân không"" làm việc tại phòng thí…",1,702
1326,"THƯ KÊU GỌI THẢ TÙ NHÂN LƯƠNG TÂM

Kính gởi: Các Vị Lãnh Đạo Nhà nước Việt Nam

Trước trận đại dịch Covid-19 ngày càng bùng phát, chúng tôi, những người thân của các tù nhân lương tâm (TNLT) kêu gọi các vị lãnh đạo Nhà nước Việt Nam hãy thả ngay các TNLT để tránh tai họa lây nhiễm virút corona.

Vì đại dịch mà suốt mấy tháng qua chúng tôi không được thăm nuôi cũng như không được gặp định kỳ người thân của chúng tôi. Chúng tôi vô cùng lo lắng vì hầu hết các TNLT đều có sức khỏe kém do sống trong điều kiện giam giữ nên sức đề kháng rất yếu. Hơn thế nữa, nhiều anh chị em đang mang bệnh nặng trong người. Và trong môi trường giam giữ tập trung, khả năng bùng phát lây nhiễm Covid-19 sẽ rất cao.

Chính…",1,705
1327,"ĐỨC HỒNG Y GEORGE PELL BỊ DOẠ GIẾT

Đức Hồng y George Pell, người đã được tòa án tối cao của Australia tha bổng hôm 07/4/2020 vừa qua, sau 404 ngày bị cầm tù, đã nhận được những lời dọa giết.

G. Trần Đức Anh, O.P.

Đức Hồng y Pell hiện trú ngụ tại đại chủng viện Chúa Chiên Lành ở thành phố Sydney, nơi ngài làm Tổng giám mục trước khi về Roma nhận nhiệm vụ Bộ trưởng Kinh tế của Tòa Thánh. Hôm 13/4 vừa qua, một toán cảnh sát địa phương đã đến đại chủng viện để xem xét các biện pháp bảo vệ an ninh cho Đức Hồng y Pell, theo lời thỉnh cầu của cha Giám đốc đại chủng viện.

Hôm 14/4/2020, đài truyền hình Sky News Australia đã truyền đi cuộc phỏng vấn dài hơn một tiếng đồng hồ Đức Hồng y Pell dành cho…",1,704
1329,"CHÍNH PHỦ Ở ĐÂU?

Thiên tai hạn hán, thủy điện xả lũ làm dân chết, tài sản nhà cửa trôi theo. Lúc dân khó khăn nhất chính phủ ở đâu? Hay chỉ có những nhà hảo tâm quyên góp rồi cứu trợ dân, có khi chính quyền địa phương phải có phần thì cuộc cứu trợ mới suôn sẻ.

Chính phủ nói tung gói cứu trợ 350 tỷ cứu 5 tỉnh miền Tây khỏi hạn hán, tiền đó về tay dân chưa hay về nhà quan hết cả rồi? Có ai thấy chính phủ cứu dân chưa hay là chỉ có các nhà hảo tâm mua máy lọc cứu dân? Mà mua cho máy rồi, còn tiếc tiền điện để đắp chiếu máy, mặc cho dân chết khát, vai trò chính quyền làm được gì cho dân?

Trong khi các nước khác đã chuyển tiền vào tài khoản hỗ trợ cho dân, còn chính phủ VN thì sao? Ngoài bánh vẽ…",1,703
1333,"Chúng đi buôn buôn bến buôn bờ
Chúng đi buôn ánh mắt trẻ thơ
Chúng đi buôn tiếng khóc đơn sơ
Cho đời càng gian khổ cam go...

******
FB Nguyễn Khoa Phước

THAM NHŨNG CẢ TUỔI THƠ

Những hình ảnh tuổi thơ buồn của một đất nước luôn tự hào đã từng đánh thắng hai nền văn minh Âu - Mỹ, mà những người có lương tri không ai không khỏi đau lòng.

Một cháu bé người Mông mới 10 tuổi đã oằn mình đi cõng gạch thuê, ba viên nặng khoảng 18kg, được trả 2 nghìn đồng/1 viên, quãng đường lên bản khá xa và dốc ngược, xe máy không lên được. Đều phải dùng sức người, mỗi ngày cháu cõng được 3 chuyến = 18 nghìn.

Một cháu bé ở một miền quê của tỉnh Khánh Hòa học lớp 7 nhìn nhỏ nhoi ốm yếu như mới học lớp 3. Vì nhà…",1,701
